Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5043-1,18-04-2015,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan 487 Labels,Furniture,Small Pack,Express Air,19-04-2015,$2.29,$3.69,$1.40,7,$144.50,1%,$14.87,$147.65,$0.50,$158.36
5046-1,11-01-2015,Katherine Nockton,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Connor Betts,Critical,"Smiths Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Office Supplies,Small Box,Regular Air,12-01-2015,$3.88,$6.47,$2.59,34,$113.68,3%,$7.95,$110.05,$1.22,$119.55
5047-1,19-04-2015,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,Artisan Poly Binder Pockets,Technology,Small Pack,Regular Air,19-04-2015,$2.26,$3.58,$1.32,11,$131.14,2%,$6.33,$112.43,$5.47,$119.43
5047-1,01-05-2015,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,Low,Artisan Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Small Box,Regular Air,02-05-2015,$8.71,$14.28,$5.57,32,$335.35,10%,$33.53,$303.24,$2.99,$321.03
5047-1,16-03-2015,Candos Bawlak,"6 Mary St,Newtown",Sydney,NSW,Home Office,Samantha Chairs,Critical,Artisan 487 Labels,Office Supplies,Small Pack,Regular Air,16-03-2015,$2.29,$3.69,$1.40,50,$215.76,8%,$12.78,$113.07,$0.50,$129.55
5047-1,04-10-2014,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Small Business,Tina Carlton,Critical,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,06-10-2014,$13.88,$22.38,$8.50,6,$471.00,3%,$0.00,$470.84,$15.10,$485.30
5048-1,26-05-2013,Denny Ordway,"531 King St,Newtown",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Smiths Standard Envelopes,Technology,Large Box,Regular Air,26-05-2013,$3.52,$5.68,$2.16,29,$136.32,0%,$9.05,$128.14,$1.39,$129.53
5048-1,22-09-2014,Magdelene Mosse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Low,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,22-09-2014,$1.18,$1.88,$0.70,34,$41.00,3%,$3.30,$38.94,$1.49,$40.93
5048-1,15-06-2013,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,17-06-2013,$3.52,$5.68,$2.16,39,$138.52,8%,$9.00,$128.02,$1.39,$129.53
5049-1,20-10-2015,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,24-10-2015,$1.09,$2.60,$1.51,1,$7.95,0%,$0.63,$7.24,$2.40,$10.15
5049-1,29-05-2013,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Office Shears by Apex,Technology,Jumbo Drum,Delivery Truck,29-05-2013,$0.94,$2.08,$1.14,13,$8.32,4%,$0.17,$8.15,$2.56,$10.71
5050-1,06-09-2016,Benjamin Patterson,"33/4 Barangaroo Avenue,Sydney",Sydney,NSW,Consumer,Natasha Song,Critical,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Regular Air,08-09-2016,$54.29,$90.48,$36.19,46,"$6,480.48",4%,$68.84,"$5,365.38",$19.99,"$5,399.59"
5050-1,19-04-2013,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Express Air,20-04-2013,$5.33,$8.60,$3.27,25,$309.60,10%,$18.58,$291.02,$6.19,$297.21
5050-1,30-07-2013,Keith Herrera,"120 Hardware St,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,31-07-2013,$10.07,$15.98,$5.91,38,$859.24,3%,$57.59,$817.53,$4.00,$823.63
5051-1,27-03-2013,Erica Smith,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Small Box,Express Air,27-03-2013,$3.32,$5.18,$1.86,41,$147.24,8%,$8.68,$126.76,$2.04,$124.27
5051-1,23-06-2014,Frank Hawley,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Critical,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,23-06-2014,$6.39,$19.98,$13.59,36,$123.42,5%,$11.54,$120.74,$4.00,$122.16
5052-1,06-03-2014,Delfina Latchford,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,07-03-2014,$1.84,$2.88,$1.04,7,$498.50,4%,$39.85,$455.50,$0.99,$456.12
5055-1,16-11-2016,Jonathan Doherty,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Pack,Regular Air,16-11-2016,$13.88,$22.38,$8.50,30,$135.34,8%,$0.00,$138.44,$15.10,$142.46
5055-1,11-09-2013,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Smiths Premium Bright 1-Pary Blumk Carr Poncils,Technology,Small Box,Regular Air,13-08-2013,$1.59,$3.28,$1.71,1,$356.12,0%,$0.00,$356.12,$0.98,$362.47
5055-1,22-05-2015,Eva Jacobs,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,High,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,24-05-2015,$4.79,$11.97,$7.18,12,$365.92,2%,$0.00,$356.12,$5.81,$362.47
5055-1,23-02-2014,Erica Hackney,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Critical,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,26-02-2014,$1.53,$2.78,$1.25,25,$356.92,7%,$0.00,$356.12,$1.34,$362.47
5055-1,18-09-2013,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,25-09-2013,$1.53,$2.78,$1.25,23,$356.12,2%,$0.00,$356.12,$1.34,$362.47
5055-1,27-04-2013,Noah Childs,"78 Stanley St,Darlinghurst",Sydney,NSW,Home Office,Phoebe Gour,Low,Smiths Premium Bright 1-Part Blank Computer Paper,Technology,Large Box,Regular Air,28-04-2013,$12.39,$19.98,$7.59,16,$356.12,0%,$0.00,$356.12,$5.77,$362.47
5055-1,27-03-2014,Miran Bettner,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Low,Smiths Premium Bright 1-Part Blank Computer Paper,Office Supplies,Small Box,Regular Air,03-04-2014,$12.39,$19.98,$7.59,32,$356.12,10%,$0.00,$356.12,$5.77,$362.47
5055-1,26-04-2013,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,26-04-2013,$4.79,$11.97,$7.18,39,$356.12,8%,$0.00,$356.12,$5.81,$362.47
5055-1,23-04-2013,Eudokia Martin,"412 Brunswick St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Medium,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,25-04-2013,$4.79,$11.97,$7.18,43,$356.12,3%,$0.00,$356.12,$5.81,$362.47
5055-1,03-04-2016,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,High,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,03-04-2016,$3.65,$5.98,$2.33,12,$55.60,10%,$2.52,$53.28,$1.49,$53.22
5055-1,27-04-2013,Noah Childs,"78 Stanley St,Darlinghurst",Sydney,NSW,Corporate,Phoebe Gour,High,Smiths Premium Bright 1-Part Envelopes,Office Supplies,Small Box,Regular Air,28-04-2013,$2.25,$3.69,$1.44,29,$356.12,3%,$0.00,$356.12,$2.50,$362.47
5056-1,07-05-2014,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Consumer,Aanya Zhang,Critical,"Creator Anti Dust Chalk, 12/Pack",Office Supplies,Wrap Bag,Regular Air,09-05-2014,$1.09,$1.82,$0.73,2,$53.76,3%,$2.04,$52.72,$1.00,$53.22
5056-1,24-02-2014,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,Not Specified,Artisan 474 Labels,Furniture,Large Box,Regular Air,25-02-2014,$1.84,$2.88,$1.04,2,$55.44,7%,$0.91,$54.33,$0.99,$54.32
5058-1,02-02-2017,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Critical,Artisan Legal 4-Ring Binder,Office Supplies,Small Pack,Regular Air,04-02-2017,$13.64,$20.98,$7.34,49,$806.22,7%,$43.57,$851.97,$1.49,$893.74
5058-1,20-04-2013,Laura Armstrong,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Critical,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,22-04-2013,$3.52,$5.68,$2.16,33,$136.24,4%,$1.28,$127.16,$1.39,$129.22
5059-1,08-04-2015,Carol Triggs,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,09-04-2015,$3.32,$5.18,$1.86,7,$449.84,7%,$4.48,$442.84,$2.04,$428.85
5059-1,26-03-2013,Mick Brown,"531 King St,Newtown",Sydney,NSW,Home Office,Mihael Khan,Critical,Alto Memo Cubes,Technology,Medium Box,Regular Air,28-03-2013,$3.32,$5.18,$1.86,8,$139.44,9%,$4.31,$132.65,$2.04,$133.46
5059-1,04-04-2014,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,05-04-2014,$2.29,$3.69,$1.40,47,$160.54,3%,$1.61,$158.93,$0.50,$159.63
5059-1,29-05-2015,Cindy Schnelling,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Critical,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,31-05-2015,$5.33,$8.60,$3.27,32,$61.36,3%,$4.84,$56.90,$6.19,$59.61
5059-1,03-05-2014,Christy Brittain,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Medium,Artisan 477 Labels,Technology,Medium Box,Regular Air,05-05-2014,$3.14,$4.91,$1.77,25,$176.32,5%,$19.61,$158.93,$0.50,$159.93
5059-1,28-04-2013,Barry Weirich,"105 Pitt St,Sydney",Sydney,NSW,Home Office,Charlie Bui,Not Specified,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,28-04-2013,$6.39,$19.98,$13.59,45,$139.86,4%,$1.40,$138.46,$4.00,$142.46
5059-1,27-06-2015,Arianne Irving,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,Low,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Small Box,Regular Air,27-06-2015,$2.29,$3.58,$1.29,37,$151.46,6%,$9.12,$127.56,$1.63,$129.51
5059-1,08-12-2013,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,High,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,08-12-2013,$4.46,$10.89,$6.43,10,$163.32,1%,$3.76,$158.56,$4.50,$169.77
5059-1,24-06-2015,Beth Paige,"73 York St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,25-06-2015,$1.84,$2.88,$1.04,37,$165.92,4%,$5.40,$158.96,$0.99,$169.75
5059-1,03-02-2015,Carlos Soltero,"1/41B Elizabeth Bay Rd,Elizabeth Bay",Sydney,NSW,Corporate,Charlie Bui,Not Specified,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,15-02-2015,$1.92,$3.26,$1.34,35,$151.29,3%,$1.51,$149.75,$1.86,$140.78
5059-2,20-01-2015,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Medium,Alto Memo Cubes,Office Supplies,Small Box,Express Air,21-01-2015,$3.32,$5.18,$1.86,41,$53.24,8%,$1.19,$52.93,$2.04,$53.23
5060-1,27-04-2013,Noah Childs,"165 Oxford Street,Darlinghurst",Sydney,NSW,Consumer,Samantha Chairs,High,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Express Air,28-04-2013,$1.18,$1.88,$0.70,42,$35.96,0%,$0.00,$35.96,$1.49,$39.56
5060-1,05-05-2013,Dave Kipp,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,High,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,10-05-2013,$10.07,$15.98,$5.91,50,$538.38,9%,$58.19,$522.39,$4.00,$539.79
5060-1,27-06-2015,Lauren Leatherbury,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Smiths Bulldog Clip,Office Supplies,Wrap Bag,Regular Air,29-06-2015,$2.31,$3.78,$1.47,38,$13.38,6%,$0.13,$13.13,$0.71,$14.76
5062-1,30-04-2013,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Low,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,02-05-2013,$10.07,$15.98,$5.91,31,$623.22,0%,$56.09,$567.13,$4.00,$571.13
5062-1,04-03-2015,Tracy Poddar,"834 Bourke St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,06-03-2015,$1.60,$2.62,$1.02,25,$66.35,10%,$3.97,$64.95,$0.80,$69.45
5063-1,15-02-2014,Yana Sorensen,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,20-02-2014,$4.53,$7.30,$2.77,37,$77.80,4%,$2.52,$74.94,$7.72,$72.43
5064-1,02-05-2013,Nat Carroll,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Medium,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,03-05-2013,$5.33,$8.60,$3.27,23,$599.76,5%,$59.98,$539.78,$6.19,$542.77
5064-1,02-05-2013,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan Arch Ring Binders,Office Supplies,Small Box,Regular Air,02-05-2013,$36.02,$58.10,$22.08,9,$599.76,3%,$59.98,$539.78,$1.49,$542.77
5064-1,14-08-2015,Jiner Carlon,"333-339 Enmore Rd,Marrickville",Sydney,NSW,Small Business,Preston Senome,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,15-08-2015,$5.33,$8.60,$3.27,13,$433.48,2%,$12.04,$420.84,$6.19,$418.39
5064-1,11-10-2013,Stephanie Ulpright,"541 Church St ,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,12-10-2013,$2.74,$4.49,$1.75,38,$48.40,9%,$2.47,$45.34,$1.49,$46.91
5064-1,02-05-2013,Nat Carroll,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,Artisan Arch Ring Binders,Technology,Jumbo Drum,Delivery Truck,03-05-2013,$36.02,$58.10,$22.08,15,$599.76,4%,$59.98,$539.78,$1.49,$542.77
5064-1,02-05-2013,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,03-05-2013,$1.94,$3.08,$1.14,19,$599.76,10%,$59.98,$532.78,$0.99,$542.77
5065-1,20-06-2013,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,22-06-2013,$1.84,$2.88,$1.04,2,$56.78,7%,$1.20,$53.04,$0.99,$59.22
5066-1,02-05-2013,Troy Staebel,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Small Pack,Regular Air,03-05-2013,$16.85,$27.18,$10.33,26,"$1,357.20",8%,$67.86,"$1,289.34",$8.33,"$1,309.33"
5068-1,30-07-2013,Panelope Sewall,"96 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Not Specified,Smiths Standard Envelopes,Technology,Small Pack,Express Air,31-07-2013,$3.52,$5.68,$2.16,8,$113.60,10%,$7.95,$105.65,$1.39,$107.04
5068-1,03-05-2013,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Medium,1726 Digital Answering Machine,Technology,Small Box,Regular Air,03-05-2013,$8.82,$20.99,$12.17,12,$579.20,0%,$0.00,$538.30,$4.81,$599.11
5069-1,11-02-2013,Biman Radorston,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,High,Smiths Paper Clips,Office Supplies,Small Box,Regular Air,12-02-2013,$1.53,$2.47,$0.94,42,$119.80,5%,$4.89,$116.37,$1.02,$119.69
5070-1,29-10-2014,Mike Gockenbach,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,21-10-2014,$3.52,$5.68,$2.16,29,$91.14,3%,$5.65,$87.49,$1.39,$88.39
5070-1,30-07-2013,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Small Business,Nicholas Fernandes,High,Aluminum Document Frame,Technology,Small Box,Express Air,31-07-2013,$5.50,$12.22,$6.72,27,$431.78,10%,$58.53,$392.63,$2.85,$399.93
5071-1,07-05-2013,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Small Business,Aanya Zhang,Medium,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,09-05-2013,$2.45,$3.89,$1.44,5,$91.28,7%,$5.37,$85.73,$7.01,$88.84
5071-1,04-10-2013,Carlos Daly,"5/63-71 Enmore Rd,Newtown",Sydney,NSW,Consumer,Charlie Bui,High,Apex Design Stainless Steel Bent Scissors,Office Supplies,Wrap Bag,Regular Air,05-10-2013,$2.87,$6.84,$3.97,43,$230.96,6%,$6.75,$213.83,$4.42,$214.03
5071-1,04-04-2014,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Colored Envelopes,Office Supplies,Wrap Bag,Express Air,05-04-2014,$2.25,$3.69,$1.44,25,$137.48,10%,$5.21,$122.73,$2.50,$123.03
5071-1,18-07-2015,Susan Vittorini,"3 Carrington Road ,Box Hill",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,3Max Organizer Strips,Office Supplies,Small Box,Regular Air,20-07-2015,$3.40,$5.40,$2.00,47,$80.86,3%,$18.25,$88.11,$7.78,$79.98
5072-1,08-06-2014,John Lee,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,Self-Adhesive Ring Binder Labels,Office Supplies,Wrap Bag,Regular Air,10-06-2014,$2.18,$3.52,$1.34,18,$93.36,1%,$9.65,$88.09,$6.83,$88.39
5075-1,05-05-2013,Dave Kipp,"222 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Low,TechSavi Access Keyboard,Technology,Small Box,Regular Air,10-05-2013,$10.07,$15.98,$5.91,49,$543.32,5%,$54.33,$488.99,$4.00,$492.99
5075-1,05-05-2013,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,High,TechSavi Access Keyboard,Technology,Medium Box,Regular Air,06-05-2013,$10.07,$15.98,$5.91,7,$543.32,3%,$54.33,$488.99,$4.00,$492.99
5076-1,01-08-2013,Cynthia Arntzen,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Consumer,Tina Carlton,Low,Smiths File Caddy,Office Supplies,Wrap Bag,Regular Air,02-08-2013,$4.03,$9.38,$5.35,23,$273.32,9%,$4.76,$261.79,$7.28,$263.86
5076-1,11-09-2013,Pauline Webber,"79 Elliott St,Balmain",Sydney,NSW,Small Business,Aanya Zhang,Not Specified,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,21-09-2013,$3.52,$5.68,$2.16,33,$518.96,8%,$4.35,$512.69,$1.39,$523.97
5076-1,07-03-2013,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Critical,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Wrap Bag,Regular Air,10-03-2013,$1.19,$1.98,$0.79,43,$58.00,1%,$3.42,$53.58,$4.77,$54.28
5077-1,26-03-2013,Mick Brown,"324A King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,28-03-2013,$2.50,$5.68,$3.18,46,$133.44,4%,$4.00,$129.44,$3.60,$132.08
5078-1,31-05-2013,Rick Duston,"260 Marrickville Rd,Marrickville",Sydney,NSW,Corporate,Nicholas Fernandes,High,Apex Elite Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,31-05-2013,$3.42,$8.34,$4.92,44,$283.52,7%,$2.35,$264.59,$2.64,$263.77
5078-1,27-12-2014,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,High,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,29-12-2014,$3.52,$5.68,$2.16,16,$125.02,10%,$3.15,$126.71,$1.39,$128.72
5079-1,19-05-2014,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,19-05-2014,$1.09,$2.60,$1.51,10,$154.98,4%,$9.40,$146.78,$2.40,$149.78
5079-1,14-01-2014,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Home Office,Leighton Forrest,Medium,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,17-01-2014,$2.26,$3.58,$1.32,4,$152.04,9%,$12.52,$122.78,$5.47,$124.76
5080-1,01-05-2015,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,02-05-2015,$2.26,$3.58,$1.32,42,$381.20,6%,$22.52,$259.99,$5.47,$243.99
5083-1,14-05-2013,Eudokia Martin,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,15-05-2013,$54.52,$100.97,$46.45,42,"$1,514.55",1%,$151.46,"$1,363.10",$7.18,"$1,370.28"
5083-1,10-05-2013,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Not Specified,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,11-05-2013,$54.52,$100.97,$46.45,34,"$1,514.55",7%,$151.46,"$1,363.10",$7.18,"$1,370.28"
5083-1,03-02-2014,Mathew Reese,"27 Greenfield Parade,Bankstown",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,04-02-2014,$54.52,$100.97,$46.45,23,"$1,514.55",7%,$121.26,"$1,363.10",$7.18,"$1,370.28"
5083-1,18-06-2013,Beth Thompson,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,High,Binder Posts,Technology,Jumbo Drum,Delivery Truck,20-06-2013,$3.50,$5.74,$2.24,13,$57.00,4%,$3.42,$53.58,$5.01,$49.28
5084-1,13-05-2013,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Medium,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,15-05-2013,$2.52,$4.00,$1.48,35,$76.00,4%,$6.84,$69.16,$1.30,$70.46
5084-1,13-05-2013,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Medium,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,15-05-2013,$2.52,$4.00,$1.48,36,$76.00,3%,$6.84,$69.16,$1.30,$70.46
5086-1,06-05-2015,Michelle Lonsdale,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Smiths Colored Bar Computer Paper,Office Supplies,Wrap Bag,Regular Air,08-05-2015,$21.97,$35.44,$13.47,40,$581.88,3%,$58.19,$523.69,$4.92,$538.79
5086-1,14-05-2013,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,15-05-2013,$13.88,$22.38,$8.50,48,$581.88,10%,$58.19,$523.69,$15.10,$538.79
5087-1,14-05-2013,Scot Wooten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,"DrawIt Colored Pencils, 48-Color Set",Technology,Small Box,Regular Air,16-05-2013,$21.56,$36.55,$14.99,16,"$1,644.75",10%,$164.48,"$1,480.28",$13.89,"$1,494.17"
5087-1,10-05-2016,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Consumer,Natasha Song,High,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Small Box,Regular Air,12-05-2016,$156.50,$300.97,$144.47,42,"$6,949.55",0%,$513.98,"$6,465.53",$7.18,"$5,590.50"
5088-1,18-05-2015,Sibella Parks,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,18-05-2015,$10.07,$15.98,$5.91,23,$580.32,2%,$52.17,$583.86,$4.00,$591.63
5089-1,25-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Medium,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Small Box,Regular Air,27-07-2014,$156.50,$300.97,$144.47,48,"$4,745.68",4%,$144.48,"$4,300.20",$7.18,"$4,310.50"
