Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5342-1,13-12-2013,Joseph Airdo,"Westfield Sydney,Sydney",Sydney,NSW,Consumer,Natasha Song,Critical,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighter, Yellow Ink",Office Supplies,Wrap Bag,Regular Air,14-12-2013,$1.05,$1.95,$0.90,22,$19.56,4%,$0.20,$19.36,$1.63,$21.22
5342-1,13-12-2013,Joseph Airdo,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Wrap Bag,Regular Air,14-12-2013,$4.48,$8.14,$3.66,38,$19.56,2%,$0.20,$19.36,$3.12,$21.22
5342-1,05-10-2013,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,07-10-2013,$1.84,$2.88,$1.04,18,$206.91,4%,$14.58,$183.69,$0.99,$199.80
5343-1,21-03-2014,Justin Ellison,"163 Concord Road,North Strathfield",Sydney,NSW,Home Office,Charlie Buo,High,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,26-03-2014,$1.59,$2.61,$1.02,41,$3.52,5%,$0.15,$2.36,$0.50,$5.07
5343-1,13-03-2014,Dennis Pardue,"412 Brunswick St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,13-03-2014,$2.50,$5.68,$3.18,34,$120.78,3%,$1.22,$222.70,$3.60,$213.53
5344-1,18-12-2013,Carol Triggs,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Medium,Artisan 481 Labels,Office Supplies,Wrap Bag,Express Air,20-12-2013,$1.94,$3.08,$1.14,39,$40.00,8%,$4.00,$36.00,$0.99,$37.20
5344-1,26-04-2013,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Consumer,Mihael Khan,Not Specified,Security-Tint Envelopes,Office Supplies,Small Box,Regular Air,26-04-2013,$4.89,$7.64,$2.75,35,$359.64,3%,$3.59,$333.85,$1.39,$339.25
5344-1,17-09-2015,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,Medium,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Express Air,17-09-2015,$1.53,$2.78,$1.25,35,$8.94,6%,$0.54,$8.68,$1.34,$10.64
5345-1,27-07-2015,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Home Office,Connor Betts,Critical,Artisan 478 Labels,Office Supplies,Small Box,Express Air,31-07-2015,$3.14,$4.91,$1.77,14,$28.52,9%,$2.54,$26.60,$0.50,$26.06
5345-1,17-06-2014,Edward Becker,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,18-06-2014,$1.94,$3.08,$1.14,21,$26.20,6%,$2.20,$24.60,$0.99,$24.42
5345-1,17-12-2013,Tony Molinari,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Express Air,19-12-2013,$5.33,$8.60,$3.27,8,$197.80,6%,$3.96,$193.84,$6.19,$200.03
5345-1,07-06-2013,Janet Martin,"24 Addison Rd,Marrickville",Sydney,NSW,Home Office,Radhya Staples,Not Specified,Apex Forged Steel Scissors with Black Enamel Handles,Office Supplies,Wrap Bag,Regular Air,08-06-2013,$4.10,$9.31,$5.21,36,$383.68,10%,$32.87,$283.83,$3.98,$292.63
5345-1,20-08-2013,Jennifer Patt,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,High,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Pack,Express Air,22-08-2013,$5.33,$8.60,$3.27,37,$197.80,8%,$3.96,$193.84,$6.19,$200.03
5345-1,30-07-2014,Keith Herrera,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Yvette Biti,High,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,31-07-2014,$3.84,$6.30,$2.46,50,$31.60,10%,$2.25,$21.06,$0.50,$22.09
5345-1,03-09-2013,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Home Office,Connor Betts,High,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,05-09-2013,$5.33,$8.60,$3.27,9,$197.80,3%,$3.96,$193.84,$6.19,$200.03
5345-1,16-07-2013,George Zrebassa,"73 MacLeay St,Potts Point",Sydney,NSW,Home Office,Natasha Song,Low,Aluminum Document Frame,Office Supplies,Small Box,Regular Air,17-07-2013,$5.50,$12.22,$6.72,43,$197.80,8%,$3.96,$193.84,$2.85,$200.03
5345-1,13-09-2014,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan 484 Labels,Office Supplies,Small Box,Regular Air,17-09-2014,$1.84,$2.88,$1.04,33,$80.88,8%,$5.69,$78.33,$0.99,$79.41
5345-1,20-07-2013,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Pack,Regular Air,22-07-2013,$5.33,$8.60,$3.27,39,$197.80,4%,$3.96,$193.84,$6.19,$200.03
5345-1,05-07-2013,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,Office Shears by Apex,Office Supplies,Small Box,Regular Air,07-07-2013,$0.94,$2.08,$1.14,8,$74.90,2%,$7.48,$68.88,$2.56,$79.53
5346-1,31-05-2016,Bill Donatelli,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,04-06-2016,$1.60,$2.62,$1.02,46,$118.58,1%,$9.95,$116.65,$0.80,$118.19
5346-1,15-07-2014,Bobby Odegard,"1/160 Anzac Parade,Kensington",Sydney,NSW,Home Office,Natasha Song,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,17-07-2014,$4.53,$7.30,$2.77,44,$283.72,4%,$29.37,$262.35,$7.72,$268.75
5346-1,12-08-2015,Nora Pelletier,"5/250 Old Northern Road,Castle Hill",Sydney,NSW,Consumer,Nicholas Fernandes,High,Artisan 487 Labels,Office Supplies,Small Pack,Regular Air,14-08-2015,$2.29,$3.69,$1.40,24,$111.66,10%,$4.57,$117.07,$0.50,$119.85
5347-1,01-02-2017,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,04-02-2017,$5.33,$8.60,$3.27,42,$197.80,0%,$3.96,$193.84,$6.19,$200.03
5347-1,20-05-2015,Alan Shonely,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Artisan Hanging File Binders,Office Supplies,Small Box,Express Air,21-05-2015,$3.65,$5.98,$2.33,23,$369.00,2%,$3.98,$364.30,$1.49,$364.31
5348-1,29-07-2015,Alian Denenbon,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,High,"Wirebound Message Book, 4 per Page",Office Supplies,Small Box,Regular Air,31-07-2015,$3.48,$5.43,$1.95,10,$83.12,4%,$7.54,$78.16,$0.95,$79.31
5349-1,23-12-2013,Don Miller,"120 Hardware St,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,23-12-2013,$3.14,$4.91,$1.77,7,$56.92,2%,$2.36,$56.56,$0.50,$57.06
5350-1,28-12-2014,Charles Crestani,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Low,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Small Box,Express Air,30-12-2014,$84.22,$210.55,$126.33,37,$986.06,4%,$9.86,$976.20,$9.99,$988.42
5350-1,27-12-2013,Denise Monton,"797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Beekin 105-Key Black Keyboard,Technology,Small Pack,Regular Air,29-12-2013,$6.39,$19.98,$13.59,35,"$1,079.29",3%,$97.14,$982.15,$4.00,$988.42
5351-1,10-01-2014,Anne Pryor,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Beekin 105-Key Black Keyboard,Office Supplies,Small Box,Regular Air,10-01-2014,$6.39,$19.98,$13.59,39,$345.42,3%,$14.35,$323.65,$4.00,$339.55
5351-1,04-09-2013,Dan Caclop,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Express Air,10-09-2013,$3.52,$5.68,$2.16,5,$98.31,9%,$2.93,$95.97,$1.39,$95.99
5351-1,04-07-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,High,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Regular Air,06-07-2014,$4.59,$7.28,$2.69,39,$181.60,4%,$9.61,$176.69,$11.15,$174.93
5352-1,29-10-2014,Brendan Murry,"797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Phoebe Gour,Low,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Small Box,Regular Air,31-10-2014,$2.29,$3.58,$1.29,46,$26.90,9%,$2.80,$26.13,$1.63,$27.42
5353-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Critical,Wirebound Voice Message Log Book,Office Supplies,Small Pack,Regular Air,07-12-2013,$2.90,$4.76,$1.86,21,"$2,007.53",3%,$180.68,"$1,826.85",$0.88,"$1,858.84"
5353-1,23-06-2013,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Critical,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,23-06-2013,$1.84,$2.88,$1.04,11,$126.08,3%,$3.06,$121.70,$0.99,$123.26
5353-1,01-11-2013,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,02-11-2013,$3.65,$5.98,$2.33,36,$167.08,4%,$3.85,$152.87,$1.49,$153.28
5354-1,29-12-2013,John Castell,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Consumer,Natasha Song,Medium,TechSavi Cordless Elite Duo,Office Supplies,Wrap Bag,Regular Air,30-12-2013,$60.59,$100.98,$40.39,48,$100.98,3%,$10.10,$90.88,$7.18,$98.06
5354-1,03-07-2014,Mitch Webber,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Medium,Artisan 474 Labels,Technology,Medium Box,Regular Air,05-07-2014,$1.84,$2.88,$1.04,25,$50.96,5%,$0.32,$49.22,$0.99,$50.07
5354-1,29-12-2013,Steve Carroll,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,TechSavi Cordless Access Keyboard,Office Supplies,Wrap Bag,Regular Air,30-12-2013,$14.70,$29.99,$15.29,3,$100.98,9%,$10.10,$90.88,$5.50,$98.06
5354-1,29-12-2013,John Castell,"96 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Low,TechSavi Cordless Elite Duo,Office Supplies,Wrap Bag,Regular Air,30-12-2013,$60.59,$100.98,$40.39,8,$100.98,6%,$10.10,$90.88,$7.18,$98.06
5354-1,29-12-2013,John Castell,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Corporate,Natasha Song,Not Specified,TechSavi Cordless Elite Duo,Office Supplies,Small Box,Regular Air,30-12-2013,$60.59,$100.98,$40.39,20,$100.98,0%,$10.10,$90.88,$7.18,$98.06
5354-1,29-12-2013,John Castell,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Corporate,Natasha Song,Not Specified,TechSavi Cordless Access Keyboard,Furniture,Small Pack,Regular Air,30-12-2013,$14.70,$29.99,$15.29,44,$100.98,3%,$10.10,$90.88,$5.50,$98.06
5355-1,03-03-2015,Nicole Brennan,"310 Wattle St,Ultimo",Sydney,NSW,Consumer,Aanya Zhang,Critical,Economy Rollaway Files,Office Supplies,Small Box,Regular Air,04-03-2015,$67.73,$165.20,$97.47,43,$403.85,5%,$20.19,$383.66,$19.99,$388.41
5355-1,11-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Medium,"Wirebound Message Book, 4 per Page",Office Supplies,Wrap Bag,Express Air,12-10-2013,$3.48,$5.43,$1.95,26,$63.82,10%,$4.46,$52.22,$0.95,$59.32
5355-1,29-12-2013,John Castell,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Corporate,Natasha Song,Medium,Cando PC940 Copier,Office Supplies,Small Pack,Regular Air,30-12-2013,$278.99,$449.99,$171.00,34,$110.98,4%,$11.00,$90.88,$49.00,$90.88
5355-1,04-02-2015,David Smith,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Express Air,06-02-2015,$1.84,$2.88,$1.04,5,$56.30,4%,$3.92,$59.66,$0.99,$60.51
5356-1,27-10-2013,Denise Leinenbach,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Small Box,Regular Air,31-10-2013,$4.48,$8.14,$3.66,47,$91.36,0%,$7.30,$93.76,$3.12,$99.61
5356-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Small Business,Yvette Biti,Low,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,29-10-2013,$8.92,$29.74,$20.82,5,$390.56,7%,$0.00,$392.63,$6.64,$398.23
5356-1,01-11-2013,John Murra,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Medium,Steady Pocket Accent Highlighters,Office Supplies,Wrap Bag,Express Air,03-11-2013,$0.93,$1.60,$0.67,31,$51.64,0%,$2.17,$51.91,$1.29,$59.60
5356-1,03-08-2015,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,High,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,08-08-2015,$1.18,$1.88,$0.70,34,$41.92,7%,$4.10,$38.96,$1.49,$39.95
5356-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,DFeek ODtal Color Pencil Set,Office Supplies,Small Box,Regular Air,07-12-2013,$11.11,$19.84,$8.73,7,"$2,007.53",3%,$180.68,"$1,826.85",$4.10,"$1,835.84"
5356-1,10-04-2015,Katrina Edelman,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Low,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,11-04-2015,$21.56,$36.55,$14.99,20,$52.82,5%,$3.17,$49.65,$13.89,$50.92
5356-1,20-10-2013,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,21-10-2013,$1.84,$2.88,$1.04,37,$297.60,5%,$0.00,$297.66,$0.99,$305.30
5357-1,05-07-2014,James Galang,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,OIC Bulk Pack Metal Binder Clips,Office Supplies,Small Pack,Regular Air,09-07-2014,$3.95,$6.08,$2.13,34,$169.80,4%,$5.49,$156.97,$1.82,$159.69
5357-1,04-12-2016,Kean Thrrason,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,High,Alto Perma 2700 Stacking Storage Drawers,Technology,Small Pack,Regular Air,05-12-2016,$8.92,$29.74,$20.82,1,$579.42,10%,$34.77,$544.65,$6.64,$548.65
5357-1,30-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,30-12-2013,$13.64,$20.98,$7.34,1,$482.54,0%,$14.48,$468.06,$1.49,$469.55
5358-1,13-12-2014,Mike Kennedy,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,Low,Artisan Round Ring Poly Binders,Office Supplies,Small Box,Regular Air,15-12-2014,$1.82,$2.84,$1.02,1,$41.90,3%,$0.65,$49.07,$5.44,$49.09
5358-1,11-08-2013,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Furniture,Large Box,Regular Air,13-08-2013,$4.48,$8.14,$3.66,17,$78.04,0%,$2.33,$78.59,$3.12,$79.33
5358-2,04-01-2014,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,Medium,Desktop 3-Pocket Hot File,Office Supplies,Small Box,Regular Air,05-01-2014,$22.18,$54.10,$31.92,18,"$2,272.20",5%,$45.44,"$2,226.76",$19.99,"$2,246.75"
5358-2,04-01-2014,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,High,Desktop 3-Rocket Hot File,Office Supplies,Wrap Bag,Regular Air,05-01-2014,$22.18,$54.10,$31.92,29,"$2,272.20",3%,$45.44,"$2,226.76",$19.99,"$2,246.75"
5358-2,04-01-2014,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Home Office,Preston Senome,Not Specified,Desktop 3-Pocket Hot File,Technology,Small Box,Regular Air,05-01-2014,$22.18,$54.10,$31.92,34,"$2,252.20",6%,$45.44,"$2,226.76",$19.99,"$2,246.75"
5359-1,02-11-2013,Eugene Hildebrand,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Yvette Biti,Critical,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,03-11-2013,$4.59,$7.28,$2.69,34,$260.02,3%,$14.10,$246.18,$11.15,$251.85
5359-1,04-01-2014,Helen Andreada,"470 Anzac Parade,Kingsford",Sydney,NSW,Consumer,Tina Carlton,Critical,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Wrap Bag,Regular Air,06-01-2014,$56.16,$136.98,$80.82,50,"$2,465.64",9%,$49.31,"$2,416.33",$24.49,"$2,440.82"
5359-1,11-09-2014,Philip Brown,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,13-09-2014,$1.84,$2.88,$1.04,1,$96.06,6%,$8.30,$90.22,$0.99,$90.01
5359-1,14-01-2014,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,Alto Perma 3000 Stacking Storage Drawers,Technology,Small Pack,Regular Air,17-01-2014,$8.92,$29.74,$20.82,21,$522.84,9%,$10.19,$402.85,$6.64,$428.85
5359-1,27-12-2013,Tony Molinari,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Binding Machine Supplies,Office Supplies,Wrap Bag,Regular Air,29-12-2013,$18.38,$29.17,$10.79,40,"$1,079.29",3%,$97.14,$982.15,$6.27,$988.42
5359-1,01-12-2014,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Small Business,Natasha Song,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Express Air,05-12-2014,$5.19,$12.98,$7.79,31,$371.68,6%,$10.03,$363.03,$3.14,$367.95
5359-1,29-08-2013,John Castell,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Home Office,Natasha Song,Medium,Artisan Poly Binder Pockets,Office Supplies,Small Box,Express Air,30-08-2013,$2.26,$3.58,$1.32,22,$164.12,2%,$1.64,$152.77,$5.47,$153.27
5359-1,03-05-2014,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Medium,Alto Memo Cubes,Technology,Small Pack,Express Air,07-05-2014,$3.32,$5.18,$1.86,3,$151.34,3%,$2.59,$152.07,$2.04,$153.28
5359-1,19-11-2014,Brendan Murry,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Low,PastelOcean Color Pencil Set,Furniture,Small Pack,Regular Air,21-11-2014,$11.11,$19.84,$8.73,17,$165.92,1%,$15.51,$152.97,$4.10,$157.75
5360-1,05-05-2013,Dave Kipp,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Low,Emerson Stylus 1520 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,10-05-2013,$315.61,$500.97,$185.36,20,$541.26,10%,$54.92,$528.36,$69.30,$523.36
5360-1,04-10-2013,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Medium,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,07-10-2013,$1.60,$2.62,$1.02,32,$84.20,9%,$6.52,$84.97,$0.80,$86.73
5360-1,04-01-2014,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Not Specified,Economy Rollaway Files,Office Supplies,Small Box,Regular Air,05-01-2014,$67.73,$165.20,$97.47,14,"$8,094.80",10%,$404.74,"$7,690.06",$19.99,"$7,710.05"
5360-1,18-11-2013,Phillip Flathmann,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Low,Emerson LQ-870 Dot Matrix Printer,Technology,Small Box,Regular Air,20-11-2013,$219.61,$535.64,$316.03,40,$689.00,4%,$67.82,$694.56,$14.70,$608.97
5360-1,10-08-2013,Edward Hooks,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,3Max Organizer Strips,Office Supplies,Small Pack,Regular Air,12-08-2013,$3.40,$5.40,$2.00,50,$78.00,8%,$2.90,$75.10,$7.78,$79.71
5361-1,25-10-2013,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,27-10-2013,$8.31,$15.98,$7.67,6,$448.50,2%,$43.56,$433.59,$6.50,$439.39
5362-1,05-06-2015,Tra Armssront,"485 Crown St,Surry Hills",Sydney,NSW,Home Office,Leighton Forrest,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,06-06-2015,$1.17,$2.78,$1.61,34,$65.10,2%,$5.21,$59.69,$1.20,$60.39
5362-1,18-02-2015,Sandra Glassco,"224A Gertrude St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Binder Clips by OIC,Office Supplies,Small Box,Regular Air,19-02-2015,$0.93,$1.48,$0.55,7,$46.34,9%,$4.92,$43.44,$0.70,$44.92
5362-1,10-12-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,High,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Small Box,Regular Air,11-12-2014,$54.52,$100.97,$46.45,32,"$4,568.60",7%,$49.71,"$4,454.85",$7.18,"$4,570.55"
5363-1,19-07-2015,Laura Armstrong,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,20-07-2015,$18.38,$29.17,$10.79,10,$105.80,6%,$10.39,$98.09,$6.27,$98.39
5363-1,04-01-2014,Helen Andreada,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,Critical,Office Shears by Apex,Office Supplies,Small Box,Regular Air,06-01-2014,$0.94,$2.08,$1.14,23,$89.44,2%,$4.47,$84.97,$2.56,$87.53
5363-1,30-04-2013,Jack OBriant,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Low,Smiths Gold Paper Clips,Office Supplies,Small Box,Regular Air,02-05-2013,$1.82,$2.98,$1.16,38,$99.92,1%,$9.99,$90.91,$1.58,$94.99
5364-1,16-12-2014,Harry Greene,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,High,12 Colored Short Pencils,Office Supplies,Small Pack,Regular Air,18-12-2014,$1.09,$2.60,$1.51,10,$80.96,1%,$5.67,$75.29,$2.40,$92.19
5364-1,08-01-2014,Dionis Lloyd,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,15-01-2014,$13.64,$20.98,$7.34,16,$469.98,4%,$18.80,$451.18,$1.49,$466.28
5364-1,23-11-2013,Samah Foster,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,High,1726 Digital Answering Machine,Office Supplies,Wrap Bag,Regular Air,23-11-2013,$8.82,$20.99,$12.17,34,$469.96,3%,$26.80,$451.16,$4.81,$465.26
5364-1,02-09-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,04-09-2014,$13.88,$22.38,$8.50,20,$469.98,6%,$18.82,$453.18,$15.10,$466.38
5365-1,29-05-2013,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Low,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,29-05-2013,$4.79,$11.97,$7.18,31,$94.01,4%,$3.75,$95.17,$5.81,$98.50
5365-1,05-11-2013,Victoria Pisteka,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Cando PC940 Copier,Technology,Small Box,Regular Air,07-11-2013,$278.99,$449.99,$171.00,16,"$2,505.56",0%,$121.32,"$2,219.65",$49.00,"$2,307.94"
5365-1,08-01-2014,Anne Pryor,"1-2/299 Sussex St,Sydney",Sydney,NSW,Home Office,Aanya Zhang,Low,"Steady Colorific Colored Pencils, 12/Box",Technology,Large Box,Regular Air,10-01-2014,$1.30,$2.88,$1.58,16,$132.48,0%,$5.30,$127.18,$1.01,$128.19
5365-1,18-02-2015,Sandra Glassco,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Critical,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,19-02-2015,$1.31,$2.84,$1.53,9,$65.36,8%,$3.92,$62.44,$0.93,$66.23
5366-1,11-06-2013,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Medium,TechSavi Internet Navigator Keyboard,Office Supplies,Small Box,Regular Air,13-06-2013,$6.51,$30.98,$24.47,50,"$3,152.14",7%,$34.69,"$1,193.35",$6.50,"$1,119.36"
